Serial Number,Team Name,Driver Name,Track Name,File Path
4738,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap28.wav
4739,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap29.wav
4740,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap30.wav
4741,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap31.wav
4742,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap32.wav
4743,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap33.wav
4744,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap34.wav
4745,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap35.wav
4746,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap36.wav
4747,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap37.wav
4748,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap38.wav
4749,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap39.wav
4750,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap40.wav
4751,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap41.wav
4752,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap42.wav
4753,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap43.wav
4754,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap45.wav
4755,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap46.wav
4756,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap47.wav
4757,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap48.wav
4758,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap49.wav
4759,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap50.wav
4760,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap51.wav
4761,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap52.wav
4762,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap53.wav
4763,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap54.wav
4764,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap55.wav
4765,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap56.wav
4766,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap57.wav
4767,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap58.wav
4768,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap59.wav
4769,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap60.wav
4770,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap61.wav
4771,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap62.wav
4772,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap63.wav
4773,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap64.wav
4774,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap65.wav
4775,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap66.wav
4776,RBHondaRBPT,DanielRicciardo3,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_DanielRicciardo3_CircuitdeBarcelonaCatalunya^Spain_lap67.wav
4777,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap1.wav
4778,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap2.wav
4779,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap3.wav
4780,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap4.wav
4781,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap5.wav
4782,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap6.wav
4783,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap7.wav
4784,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap8.wav
4785,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap9.wav
4786,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap11.wav
4787,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap12.wav
4788,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap13.wav
4789,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap14.wav
4790,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap15.wav
4791,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap16.wav
4792,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap17.wav
4793,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap18.wav
4794,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap19.wav
4795,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap20.wav
4796,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap21.wav
4797,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap22.wav
4798,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap23.wav
4799,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap24.wav
4800,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap25.wav
4801,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap26.wav
4802,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap27.wav
4803,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap28.wav
4804,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap29.wav
4805,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap30.wav
4806,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap31.wav
4807,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap32.wav
4808,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap33.wav
4809,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap34.wav
4810,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap35.wav
4811,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap36.wav
4812,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap37.wav
4813,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap38.wav
4814,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap39.wav
4815,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap40.wav
4816,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap41.wav
4817,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap42.wav
4818,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap43.wav
4819,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap44.wav
4820,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap45.wav
4821,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap46.wav
4822,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap48.wav
4823,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap49.wav
4824,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap50.wav
4825,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap51.wav
4826,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap52.wav
4827,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap53.wav
4828,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap54.wav
4829,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap55.wav
4830,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap56.wav
4831,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap57.wav
4832,RBHondaRBPT,YukiTsunoda22,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/RBHondaRBPT_YukiTsunoda22_CircuitdeBarcelonaCatalunya^Spain_lap58.wav
