Serial Number,Team Name,Driver Name,Track Name,File Path
3609,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap12.wav
3610,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap13.wav
3611,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap14.wav
3612,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap15.wav
3613,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap16.wav
3614,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap17.wav
3615,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap19.wav
3616,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap20.wav
3617,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap21.wav
3618,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap22.wav
3619,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap23.wav
3620,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap24.wav
3621,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap25.wav
3622,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap26.wav
3623,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap27.wav
3624,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap28.wav
3625,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap29.wav
3626,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap30.wav
3627,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap31.wav
3628,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap32.wav
3629,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap33.wav
3630,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap34.wav
3631,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap35.wav
3632,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap36.wav
3633,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap37.wav
3634,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap38.wav
3635,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap39.wav
3636,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap40.wav
3637,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap41.wav
3638,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap42.wav
3639,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap43.wav
3640,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap44.wav
3641,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap45.wav
3642,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap46.wav
3643,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap48.wav
3644,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap49.wav
3645,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap50.wav
3646,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap51.wav
3647,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap52.wav
3648,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap53.wav
3649,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap54.wav
3650,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap55.wav
3651,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap56.wav
3652,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap57.wav
3653,Mercedes,GeorgeRussell7,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/Mercedes_GeorgeRussell7_AlbertParkCircuitMelbourne^Australia_lap58.wav
3654,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap1.wav
3655,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap2.wav
3656,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap3.wav
3657,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap4.wav
3658,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap5.wav
3659,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap7.wav
3660,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap8.wav
3661,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap9.wav
3662,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap10.wav
3663,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap11.wav
3664,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap12.wav
3665,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap13.wav
3666,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap14.wav
3667,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap15.wav
3668,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap16.wav
3669,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap17.wav
3670,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap19.wav
3671,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap20.wav
3672,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap21.wav
3673,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap22.wav
3674,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap23.wav
3675,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap24.wav
3676,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap25.wav
3677,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap26.wav
3678,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap27.wav
3679,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap28.wav
3680,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap29.wav
3681,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap30.wav
3682,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap32.wav
3683,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap33.wav
3684,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap34.wav
3685,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap35.wav
3686,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap36.wav
3687,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap37.wav
3688,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap38.wav
3689,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap39.wav
3690,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap40.wav
3691,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap41.wav
3692,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap42.wav
3693,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap43.wav
3694,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap44.wav
3695,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap45.wav
3696,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap46.wav
3697,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap47.wav
3698,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap48.wav
3699,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap49.wav
3700,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap50.wav
3701,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap51.wav
3702,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap52.wav
3703,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap53.wav
3704,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap54.wav
3705,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap55.wav
3706,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap56.wav
3707,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap57.wav
3708,RBHondaRBPT,DanielRicciardo3,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RBHondaRBPT_DanielRicciardo3_AlbertParkCircuitMelbourne^Australia_lap58.wav
3709,RedBullRacingHondaRBPT,MaxVerstappen1,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RedBullRacingHondaRBPT_MaxVerstappen1_AlbertParkCircuitMelbourne^Australia_lap1.wav
3710,RedBullRacingHondaRBPT,MaxVerstappen1,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/RedBullRacingHondaRBPT_MaxVerstappen1_AlbertParkCircuitMelbourne^Australia_lap2.wav
