Serial Number,Team Name,Driver Name,Track Name,File Path
5117,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap11.wav
5118,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap12.wav
5119,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap13.wav
5120,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap14.wav
5121,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap15.wav
5122,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap16.wav
5123,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap17.wav
5124,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap18.wav
5125,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap20.wav
5126,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap21.wav
5127,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap22.wav
5128,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap23.wav
5129,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap24.wav
5130,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap25.wav
5131,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap26.wav
5132,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap27.wav
5133,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap28.wav
5134,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap29.wav
5135,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap30.wav
5136,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap31.wav
5137,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap32.wav
5138,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap33.wav
5139,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap34.wav
5140,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap35.wav
5141,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap36.wav
5142,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap37.wav
5143,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap38.wav
5144,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap39.wav
5145,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap40.wav
5146,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap41.wav
5147,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap42.wav
5148,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap43.wav
5149,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap44.wav
5150,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap46.wav
5151,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap47.wav
5152,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap48.wav
5153,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap49.wav
5154,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap50.wav
5155,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap51.wav
5156,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap52.wav
5157,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap53.wav
5158,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap54.wav
5159,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap55.wav
5160,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap56.wav
5161,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap57.wav
5162,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap58.wav
5163,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap59.wav
5164,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap60.wav
5165,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap61.wav
5166,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap62.wav
5167,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap63.wav
5168,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap64.wav
5169,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap65.wav
5170,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap66.wav
5171,WilliamsMercedes,AlexanderAlbon23,CircuitdeBarcelonaCatalunya^Spain,/Volumes/Sandhya TB2/F1_LAP_DATA/CircuitdeBarcelonaCatalunya^Spain_LAP/WilliamsMercedes_AlexanderAlbon23_CircuitdeBarcelonaCatalunya^Spain_lap67.wav
5172,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap1.wav
5173,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap2.wav
5174,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap3.wav
5175,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap4.wav
5176,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap5.wav
5177,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap6.wav
5178,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap11.wav
5179,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap12.wav
5180,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap13.wav
5181,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap14.wav
5182,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap15.wav
5183,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap16.wav
5184,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap17.wav
5185,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap18.wav
5186,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap19.wav
5187,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap20.wav
5188,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap21.wav
5189,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap22.wav
5190,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap23.wav
5191,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap24.wav
5192,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap25.wav
5193,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap26.wav
5194,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap27.wav
5195,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap28.wav
5196,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap29.wav
5197,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap30.wav
5198,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap31.wav
5199,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap32.wav
5200,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap33.wav
5201,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap34.wav
5202,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap35.wav
5203,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap36.wav
5204,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap37.wav
5205,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap38.wav
5206,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap39.wav
5207,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap40.wav
5208,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap41.wav
5209,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap42.wav
5210,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap43.wav
5211,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap44.wav
5212,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap45.wav
5213,AlpineRenault,EstebanOcon31,JeddahCornicheCircuit^SaudiArabia,/Volumes/Sandhya TB2/F1_LAP_DATA/JeddahCornicheCircuit^SaudiArabia_LAP/AlpineRenault_EstebanOcon31_JeddahCornicheCircuit^SaudiArabia_lap46.wav
